Year,ID,State,Count_Breweries
1892,21,Kentucky,1
1892,22,Louisiana,29
1892,23,Maine,7
1892,25,Massachusetts,39
1892,26,Michigan,32
1892,27,Minnesota,103
1892,28,Mississippi,96
1892,29,Missouri,49
1892,30,Montana,17
1892,31,Nebraska,23
1892,32,Nevada,8
1892,33,New Hampshire,5
1892,34,New Jersey,43
1892,35,New Mexico,4
1892,36,New York,277
1892,38,North Dakota,1
1892,39,Ohio,123
1892,41,Oregon,27
1892,42,Pennsylvania,218
1892,44,Rhode Island,5
1892,45,South Carolina,1
1892,46,South Dakota,4
1892,47,Tennessee,4
1892,48,Texas,11
1892,49,Utah,9
1892,51,Virginia,5
1892,53,Washington,32
1892,54,West Virginia,6
1892,55,Wisconsin,171
1892,56,Wyoming,4
1893,01,Alabama,5
1893,02,Alaska,4
1893,04,Arizona,3
1893,06,California,130
1893,08,Colorado,25
1893,09,Connecticut,20
1893,10,Delaware,5
1893,12,Florida,6
1893,15,Hawaii,6
1893,17,Illinois,24
1893,18,Indiana,127
1893,19,Iowa,45
1893,20,Kansas,26
1893,21,Kentucky,2
1893,22,Louisiana,29
1893,23,Maine,8
1893,25,Massachusetts,35
1893,26,Michigan,34
1893,27,Minnesota,106
1893,28,Mississippi,97
1893,29,Missouri,48
1893,30,Montana,19
1893,31,Nebraska,26
1893,32,Nevada,8
1893,33,New Hampshire,6
1893,34,New Jersey,44
1893,35,New Mexico,4
1893,36,New York,289
1893,38,North Dakota,1
1893,39,Ohio,126
1893,41,Oregon,32
1893,42,Pennsylvania,227
1893,44,Rhode Island,5
1893,45,South Carolina,1
1893,46,South Dakota,4
1893,47,Tennessee,4
1893,48,Texas,13
1893,49,Utah,9
1893,50,Vermont,3
1893,51,Virginia,5
1893,53,Washington,35
1893,54,West Virginia,7
1893,55,Wisconsin,175
1893,56,Wyoming,4
1894,01,Alabama,5
1894,02,Alaska,4
1894,04,Arizona,2
1894,06,California,121
1894,08,Colorado,19
1894,09,Connecticut,20
1894,10,Delaware,5
1894,12,Florida,5
1894,15,Hawaii,5
1894,17,Illinois,21
1894,18,Indiana,122
1894,19,Iowa,43
1894,20,Kansas,26
1894,21,Kentucky,2
1894,22,Louisiana,27
1894,23,Maine,7
1894,25,Massachusetts,33
1894,26,Michigan,34
1894,27,Minnesota,91
1894,28,Mississippi,92
1894,29,Missouri,42
1894,30,Montana,17
1894,31,Nebraska,22
1894,32,Nevada,8
1894,33,New Hampshire,6
1894,34,New Jersey,43
1894,35,New Mexico,4
1894,36,New York,269
1894,38,North Dakota,1
1894,39,Ohio,124
1894,41,Oregon,28
1894,42,Pennsylvania,216
1894,44,Rhode Island,5
1894,45,South Carolina,1
1894,46,South Dakota,5
1894,47,Tennessee,4
1894,48,Texas,12
1894,49,Utah,8
1894,51,Virginia,5
1894,53,Washington,27
1894,54,West Virginia,7
1894,55,Wisconsin,169
1894,56,Wyoming,3
1895,01,Alabama,5
1895,02,Alaska,4
1895,04,Arizona,2
1895,06,California,127
1895,08,Colorado,20
1895,09,Connecticut,20
1895,10,Delaware,5
1895,12,Florida,5
1895,15,Hawaii,5
1895,17,Illinois,22
1895,18,Indiana,125
1895,19,Iowa,46
1895,20,Kansas,27
1895,21,Kentucky,2
1895,22,Louisiana,27
1895,23,Maine,7
1895,25,Massachusetts,32
1895,26,Michigan,35
1895,27,Minnesota,96
1895,28,Mississippi,96
1895,29,Missouri,45
1895,30,Montana,18
1895,31,Nebraska,23
1895,32,Nevada,8
1895,33,New Hampshire,6
1895,34,New Jersey,47
1895,35,New Mexico,4
1895,36,New York,277
1895,38,North Dakota,1
1895,39,Ohio,125
1895,40,Oklahoma,1
1895,41,Oregon,28
1895,42,Pennsylvania,225
1895,44,Rhode Island,5
1895,45,South Carolina,2
1895,46,South Dakota,5
1895,47,Tennessee,4
1895,48,Texas,14
1895,49,Utah,8
1895,51,Virginia,5
1895,53,Washington,30
1895,54,West Virginia,8
1895,55,Wisconsin,170
1895,56,Wyoming,3
1896,01,Alabama,5
1896,02,Alaska,5
1896,04,Arizona,2
1896,06,California,130
1896,08,Colorado,19
1896,09,Connecticut,20
1896,10,Delaware,5
1896,12,Florida,5
1896,15,Hawaii,5
1896,17,Illinois,23
1896,18,Indiana,127
1896,19,Iowa,45
1896,20,Kansas,25
1896,21,Kentucky,2
1896,22,Louisiana,27
1896,23,Maine,7
1896,25,Massachusetts,32
1896,26,Michigan,39
1896,27,Minnesota,97
1896,28,Mississippi,93
1896,29,Missouri,44
1896,30,Montana,19
1896,31,Nebraska,22
1896,32,Nevada,7
1896,33,New Hampshire,5
1896,34,New Jersey,48
1896,35,New Mexico,4
1896,36,New York,273
1896,38,North Dakota,1
1896,39,Ohio,125
1896,41,Oregon,26
1896,42,Pennsylvania,226
1896,44,Rhode Island,5
1896,45,South Carolina,2
1896,46,South Dakota,6
1896,47,Tennessee,4
1896,48,Texas,14
1896,49,Utah,8
1896,51,Virginia,7
1896,53,Washington,30
1896,54,West Virginia,8
1896,55,Wisconsin,175
1896,56,Wyoming,4
1897,01,Alabama,5
1897,02,Alaska,5
1897,04,Arizona,2
1897,06,California,135
1897,08,Colorado,20
1897,09,Connecticut,21
1897,10,Delaware,5
1897,12,Florida,5
1897,13,Georgia,1
1897,15,Hawaii,5
1897,17,Illinois,22
1897,18,Indiana,126
1897,19,Iowa,47
1897,20,Kansas,25
1897,21,Kentucky,2
1897,22,Louisiana,28
1897,23,Maine,7
1897,25,Massachusetts,32
1897,26,Michigan,39
1897,27,Minnesota,97
1897,28,Mississippi,90
1897,29,Missouri,44
1897,30,Montana,18
1897,31,Nebraska,22
1897,32,Nevada,7
1897,33,New Hampshire,5
1897,34,New Jersey,47
1897,35,New Mexico,3
1897,36,New York,273
1897,38,North Dakota,1
1897,39,Ohio,126
1897,41,Oregon,23
1897,42,Pennsylvania,232
1897,44,Rhode Island,5
1897,45,South Carolina,2
1897,46,South Dakota,6
1897,47,Tennessee,4
1897,48,Texas,14
1897,49,Utah,8
1897,51,Virginia,6
1897,53,Washington,31
1897,54,West Virginia,8
1897,55,Wisconsin,176
1897,56,Wyoming,4
1898,01,Alabama,5
1898,02,Alaska,12
1898,04,Arizona,3
1898,05,Arkansas,1
1898,06,California,125
1898,08,Colorado,17
1898,09,Connecticut,21
1898,10,Delaware,5
1898,12,Florida,5
1898,13,Georgia,1
1898,15,Hawaii,5
1898,16,Idaho,1
1898,17,Illinois,21
1898,18,Indiana,124
1898,19,Iowa,48
1898,20,Kansas,27
1898,21,Kentucky,2
1898,22,Louisiana,30
1898,23,Maine,8
1898,25,Massachusetts,31
1898,26,Michigan,46
1898,27,Minnesota,87
1898,28,Mississippi,85
1898,29,Missouri,50
1898,30,Montana,18
1898,31,Nebraska,20
1898,32,Nevada,6
1898,33,New Hampshire,5
1898,34,New Jersey,50
1898,35,New Mexico,2
1898,36,New York,274
1898,38,North Dakota,1
1898,39,Ohio,127
1898,41,Oregon,22
1898,42,Pennsylvania,222
1898,44,Rhode Island,6
1898,45,South Carolina,2
1898,46,South Dakota,5
1898,47,Tennessee,4
1898,48,Texas,12
1898,49,Utah,7
1898,51,Virginia,6
1898,53,Washington,29
1898,54,West Virginia,10
1898,55,Wisconsin,170
1898,56,Wyoming,5
1899,01,Alabama,5
1899,02,Alaska,20
1899,04,Arizona,2
1899,05,Arkansas,1
1899,06,California,120
1899,08,Colorado,16
1899,09,Connecticut,22
1899,10,Delaware,5
1899,12,Florida,5
1899,13,Georgia,1
1899,15,Hawaii,5
1899,16,Idaho,1
1899,17,Illinois,22
1899,18,Indiana,122
1899,19,Iowa,48
1899,20,Kansas,29
1899,21,Kentucky,2
1899,22,Louisiana,30
1899,23,Maine,9
1899,25,Massachusetts,33
1899,26,Michigan,48
1899,27,Minnesota,88
1899,28,Mississippi,81
1899,29,Missouri,51
1899,30,Montana,21
1899,31,Nebraska,20
1899,32,Nevada,6
1899,33,New Hampshire,5
1899,34,New Jersey,52
1899,35,New Mexico,3
1899,36,New York,276
1899,38,North Dakota,1
1899,39,Ohio,130
1899,41,Oregon,24
1899,42,Pennsylvania,231
1899,44,Rhode Island,7
1899,45,South Carolina,2
1899,46,South Dakota,6
1899,47,Tennessee,4
1899,48,Texas,12
1899,49,Utah,7
1899,51,Virginia,6
1899,53,Washington,32
1899,54,West Virginia,9
1899,55,Wisconsin,168
1899,56,Wyoming,5
1900,01,Alabama,5
1900,02,Alaska,15
1900,04,Arizona,4
1900,05,Arkansas,1
1900,06,California,118
1900,08,Colorado,17
1900,09,Connecticut,22
1900,10,Delaware,5
1900,12,Florida,5
1900,13,Georgia,1
1900,15,Hawaii,5
1900,16,Idaho,1
1900,17,Illinois,22
1900,18,Indiana,120
1900,19,Iowa,46
1900,20,Kansas,28
1900,21,Kentucky,2
1900,22,Louisiana,30
1900,23,Maine,9
1900,25,Massachusetts,31
1900,26,Michigan,49
1900,27,Minnesota,86
1900,28,Mississippi,83
1900,29,Missouri,49
1900,30,Montana,25
1900,31,Nebraska,20
1900,32,Nevada,5
1900,33,New Hampshire,5
1900,34,New Jersey,51
1900,35,New Mexico,4
1900,36,New York,266
1900,39,Ohio,128
1900,40,Oklahoma,1
1900,41,Oregon,26
1900,42,Pennsylvania,221
1900,44,Rhode Island,7
1900,45,South Carolina,1
1900,46,South Dakota,5
1900,47,Tennessee,4
1900,48,Texas,12
1900,49,Utah,7
1900,51,Virginia,8
1900,53,Washington,33
1900,54,West Virginia,9
1900,55,Wisconsin,162
1900,56,Wyoming,5
1901,01,Alabama,6
1901,02,Alaska,9
1901,04,Arizona,3
1901,05,Arkansas,1
1901,06,California,116
1901,08,Colorado,15
1901,09,Connecticut,22
1901,10,Delaware,6
1901,12,Florida,4
1901,13,Georgia,1
1901,15,Hawaii,6
1901,16,Idaho,1
1901,17,Illinois,24
1901,18,Indiana,124
1901,19,Iowa,47
1901,20,Kansas,22
1901,21,Kentucky,3
1901,22,Louisiana,28
1901,23,Maine,8
1901,25,Massachusetts,32
1901,26,Michigan,45
1901,27,Minnesota,92
1901,28,Mississippi,83
1901,29,Missouri,53
1901,30,Montana,23
1901,31,Nebraska,19
1901,32,Nevada,5
1901,33,New Hampshire,5
1901,34,New Jersey,51
1901,35,New Mexico,3
1901,36,New York,262
1901,39,Ohio,124
1901,40,Oklahoma,2
1901,41,Oregon,24
1901,42,Pennsylvania,226
1901,44,Rhode Island,7
1901,45,South Carolina,1
1901,46,South Dakota,5
1901,47,Tennessee,4
1901,48,Texas,13
1901,49,Utah,7
1901,51,Virginia,7
1901,53,Washington,32
1901,54,West Virginia,9
1901,55,Wisconsin,160
1901,56,Wyoming,4
1902,01,Alabama,6
1902,02,Alaska,10
1902,04,Arizona,2
1902,05,Arkansas,1
1902,06,California,119
1902,08,Colorado,15
1902,09,Connecticut,22
1902,10,Delaware,6
1902,12,Florida,4
1902,13,Georgia,1
1902,15,Hawaii,6
1902,16,Idaho,1
1902,17,Illinois,25
1902,18,Indiana,124
1902,19,Iowa,46
1902,20,Kansas,24
1902,21,Kentucky,3
1902,22,Louisiana,27
1902,23,Maine,8
1902,25,Massachusetts,31
1902,26,Michigan,46
1902,27,Minnesota,94
1902,28,Mississippi,80
1902,29,Missouri,54
1902,30,Montana,22
1902,31,Nebraska,18
1902,32,Nevada,6
1902,33,New Hampshire,5
1902,34,New Jersey,52
1902,35,New Mexico,3
1902,36,New York,253
1902,39,Ohio,123
1902,40,Oklahoma,2
1902,41,Oregon,26
1902,42,Pennsylvania,227
1902,44,Rhode Island,7
1902,45,South Carolina,1
1902,46,South Dakota,5
1902,47,Tennessee,4
1902,48,Texas,12
1902,49,Utah,6
1902,51,Virginia,7
1902,53,Washington,36
1902,54,West Virginia,9
1902,55,Wisconsin,156
1902,56,Wyoming,4
1903,01,Alabama,6
1903,02,Alaska,8
1903,04,Arizona,2
1903,05,Arkansas,1
1903,06,California,116
1903,08,Colorado,15
1903,09,Connecticut,22
1903,10,Delaware,6
1903,12,Florida,4
1903,13,Georgia,1
1903,15,Hawaii,5
1903,16,Idaho,1
1903,17,Illinois,22
1903,18,Indiana,118
1903,19,Iowa,46
1903,20,Kansas,23
1903,21,Kentucky,3
1903,22,Louisiana,27
1903,23,Maine,8
1903,25,Massachusetts,28
1903,26,Michigan,41
1903,27,Minnesota,94
1903,28,Mississippi,79
1903,29,Missouri,49
1903,30,Montana,22
1903,31,Nebraska,19
1903,32,Nevada,7
1903,33,New Hampshire,5
1903,34,New Jersey,47
1903,35,New Mexico,3
1903,36,New York,244
1903,39,Ohio,119
1903,40,Oklahoma,2
1903,41,Oregon,24
1903,42,Pennsylvania,224
1903,44,Rhode Island,7
1903,45,South Carolina,1
1903,46,South Dakota,5
1903,47,Tennessee,4
1903,48,Texas,12
1903,49,Utah,7
1903,51,Virginia,7
1903,53,Washington,31
1903,54,West Virginia,9
1903,55,Wisconsin,154
1903,56,Wyoming,5
1904,01,Alabama,6
1904,02,Alaska,8
1904,04,Arizona,2
1904,05,Arkansas,1
1904,06,California,111
1904,08,Colorado,15
1904,09,Connecticut,22
1904,10,Delaware,6
1904,12,Florida,5
1904,13,Georgia,1
1904,15,Hawaii,5
1904,16,Idaho,1
1904,17,Illinois,21
1904,18,Indiana,117
1904,19,Iowa,46
1904,20,Kansas,22
1904,21,Kentucky,2
1904,22,Louisiana,23
1904,23,Maine,8
1904,25,Massachusetts,26
1904,26,Michigan,37
1904,27,Minnesota,95
1904,28,Mississippi,79
1904,29,Missouri,49
1904,30,Montana,22
1904,31,Nebraska,19
1904,32,Nevada,7
1904,33,New Hampshire,5
1904,34,New Jersey,45
1904,35,New Mexico,2
1904,36,New York,237
1904,39,Ohio,122
1904,40,Oklahoma,2
1904,41,Oregon,28
1904,42,Pennsylvania,225
1904,44,Rhode Island,7
1904,45,South Carolina,1
1904,46,South Dakota,5
1904,47,Tennessee,4
1904,48,Texas,11
1904,49,Utah,8
1904,51,Virginia,6
1904,53,Washington,34
1904,54,West Virginia,9
1904,55,Wisconsin,154
1904,56,Wyoming,4
1905,01,Alabama,6
1905,02,Alaska,6
1905,04,Arizona,3
1905,05,Arkansas,1
1905,06,California,103
1905,08,Colorado,14
1905,09,Connecticut,22
1905,10,Delaware,6
1905,12,Florida,5
1905,13,Georgia,1
1905,15,Hawaii,5
1905,16,Idaho,1
1905,17,Illinois,18
1905,18,Indiana,122
1905,19,Iowa,47
1905,20,Kansas,22
1905,21,Kentucky,2
1905,22,Louisiana,24
1905,23,Maine,10
1905,25,Massachusetts,25
1905,26,Michigan,37
1905,27,Minnesota,88
1905,28,Mississippi,81
1905,29,Missouri,48
1905,30,Montana,26
1905,31,Nebraska,17
1905,32,Nevada,7
1905,33,New Hampshire,5
1905,34,New Jersey,44
1905,35,New Mexico,2
1905,36,New York,221
1905,39,Ohio,130
1905,40,Oklahoma,2
1905,41,Oregon,30
1905,42,Pennsylvania,232
1905,44,Rhode Island,9
1905,45,South Carolina,1
1905,46,South Dakota,4
1905,47,Tennessee,4
1905,48,Texas,14
1905,49,Utah,6
1905,51,Virginia,7
1905,53,Washington,36
1905,54,West Virginia,12
1905,55,Wisconsin,154
1905,56,Wyoming,3
1906,01,Alabama,6
1906,02,Alaska,7
1906,04,Arizona,2
1906,05,Arkansas,1
1906,06,California,103
1906,08,Colorado,13
1906,09,Connecticut,22
1906,10,Delaware,6
1906,12,Florida,5
1906,13,Georgia,1
1906,15,Hawaii,5
1906,16,Idaho,1
1906,17,Illinois,18
1906,18,Indiana,121
1906,19,Iowa,47
1906,20,Kansas,20
1906,21,Kentucky,2
1906,22,Louisiana,23
1906,23,Maine,10
1906,25,Massachusetts,26
1906,26,Michigan,37
1906,27,Minnesota,88
1906,28,Mississippi,80
1906,29,Missouri,48
1906,30,Montana,25
1906,31,Nebraska,16
1906,32,Nevada,6
1906,33,New Hampshire,5
1906,34,New Jersey,45
1906,35,New Mexico,2
1906,36,New York,213
1906,39,Ohio,132
1906,40,Oklahoma,2
1906,41,Oregon,26
1906,42,Pennsylvania,238
1906,44,Rhode Island,9
1906,45,South Carolina,1
1906,46,South Dakota,4
1906,47,Tennessee,5
1906,48,Texas,17
1906,49,Utah,6
1906,51,Virginia,7
1906,53,Washington,35
1906,54,West Virginia,15
1906,55,Wisconsin,153
1906,56,Wyoming,3
1907,01,Alabama,5
1907,02,Alaska,6
1907,04,Arizona,2
1907,05,Arkansas,1
1907,06,California,98
1907,08,Colorado,12
1907,09,Connecticut,22
1907,10,Delaware,6
1907,12,Florida,5
1907,13,Georgia,1
1907,15,Hawaii,5
1907,16,Idaho,1
1907,17,Illinois,17
1907,18,Indiana,118
1907,19,Iowa,47
1907,20,Kansas,20
1907,21,Kentucky,2
1907,22,Louisiana,23
1907,23,Maine,11
1907,25,Massachusetts,26
1907,26,Michigan,38
1907,27,Minnesota,89
1907,28,Mississippi,77
1907,29,Missouri,48
1907,30,Montana,22
1907,31,Nebraska,14
1907,32,Nevada,5
1907,33,New Hampshire,5
1907,34,New Jersey,44
1907,35,New Mexico,2
1907,36,New York,203
1907,39,Ohio,133
1907,40,Oklahoma,2
1907,41,Oregon,23
1907,42,Pennsylvania,243
1907,44,Rhode Island,8
1907,45,South Carolina,1
1907,46,South Dakota,4
1907,47,Tennessee,5
1907,48,Texas,19
1907,49,Utah,6
1907,51,Virginia,7
1907,53,Washington,34
1907,54,West Virginia,15
1907,55,Wisconsin,152
1907,56,Wyoming,3
1908,01,Alabama,4
1908,02,Alaska,6
1908,04,Arizona,2
1908,05,Arkansas,1
1908,06,California,96
1908,08,Colorado,12
1908,09,Connecticut,22
1908,10,Delaware,6
1908,12,Florida,5
1908,13,Georgia,1
1908,15,Hawaii,5
1908,16,Idaho,1
1908,17,Illinois,17
1908,18,Indiana,116
1908,19,Iowa,45
1908,20,Kansas,20
1908,21,Kentucky,2
1908,22,Louisiana,22
1908,23,Maine,11
1908,25,Massachusetts,27
1908,26,Michigan,38
1908,27,Minnesota,87
1908,28,Mississippi,74
1908,29,Missouri,47
1908,30,Montana,23
1908,31,Nebraska,14
1908,32,Nevada,5
1908,33,New Hampshire,4
1908,34,New Jersey,42
1908,35,New Mexico,3
1908,36,New York,196
1908,39,Ohio,129
1908,41,Oregon,21
1908,42,Pennsylvania,246
1908,44,Rhode Island,9
1908,45,South Carolina,1
1908,46,South Dakota,4
1908,47,Tennessee,5
1908,48,Texas,19
1908,49,Utah,6
1908,51,Virginia,7
1908,53,Washington,35
1908,54,West Virginia,15
1908,55,Wisconsin,151
1908,56,Wyoming,3
1909,01,Alabama,2
1909,02,Alaska,6
1909,04,Arizona,2
1909,05,Arkansas,1
1909,06,California,88
1909,08,Colorado,12
1909,09,Connecticut,22
1909,10,Delaware,6
1909,12,Florida,5
1909,13,Georgia,1
1909,15,Hawaii,4
1909,16,Idaho,1
1909,17,Illinois,14
1909,18,Indiana,109
1909,19,Iowa,41
1909,20,Kansas,20
1909,21,Kentucky,2
1909,22,Louisiana,22
1909,23,Maine,11
1909,25,Massachusetts,27
1909,26,Michigan,39
1909,27,Minnesota,86
1909,28,Mississippi,72
1909,29,Missouri,46
1909,30,Montana,22
1909,31,Nebraska,14
1909,32,Nevada,6
1909,33,New Hampshire,4
1909,34,New Jersey,41
1909,35,New Mexico,3
1909,36,New York,194
1909,39,Ohio,124
1909,41,Oregon,21
1909,42,Pennsylvania,242
1909,44,Rhode Island,8
1909,45,South Carolina,1
1909,46,South Dakota,4
1909,47,Tennessee,5
1909,48,Texas,17
1909,49,Utah,6
1909,51,Virginia,7
1909,53,Washington,34
1909,54,West Virginia,14
1909,55,Wisconsin,146
1909,56,Wyoming,3
1910,01,Alabama,2
1910,02,Alaska,6
1910,04,Arizona,2
1910,05,Arkansas,1
1910,06,California,88
1910,08,Colorado,13
1910,09,Connecticut,22
1910,10,Delaware,6
1910,12,Florida,5
1910,13,Georgia,1
1910,15,Hawaii,4
1910,16,Idaho,1
1910,17,Illinois,13
1910,18,Indiana,107
1910,19,Iowa,41
1910,20,Kansas,20
1910,22,Louisiana,22
1910,23,Maine,11
1910,25,Massachusetts,25
1910,26,Michigan,38
1910,27,Minnesota,78
1910,28,Mississippi,71
1910,29,Missouri,46
1910,30,Montana,22
1910,31,Nebraska,15
1910,32,Nevada,4
1910,33,New Hampshire,4
1910,34,New Jersey,41
1910,35,New Mexico,3
1910,36,New York,198
1910,38,North Dakota,1
1910,39,Ohio,122
1910,41,Oregon,23
1910,42,Pennsylvania,244
1910,44,Rhode Island,10
1910,45,South Carolina,1
1910,46,South Dakota,4
1910,47,Tennessee,5
1910,48,Texas,15
1910,49,Utah,6
1910,51,Virginia,8
1910,53,Washington,34
1910,54,West Virginia,14
1910,55,Wisconsin,148
1910,56,Wyoming,3
1911,01,Alabama,2
1911,02,Alaska,4
1911,04,Arizona,2
1911,05,Arkansas,1
1911,06,California,80
1911,08,Colorado,13
1911,09,Connecticut,21
1911,10,Delaware,6
1911,12,Florida,4
1911,13,Georgia,1
1911,15,Hawaii,4
1911,16,Idaho,1
1911,17,Illinois,9
1911,18,Indiana,104
1911,19,Iowa,40
1911,20,Kansas,19
1911,22,Louisiana,21
1911,23,Maine,12
1911,25,Massachusetts,25
1911,26,Michigan,36
1911,27,Minnesota,73
1911,28,Mississippi,70
1911,29,Missouri,44
1911,30,Montana,23
1911,31,Nebraska,13
1911,32,Nevada,4
1911,33,New Hampshire,4
1911,34,New Jersey,38
1911,35,New Mexico,2
1911,36,New York,187
1911,39,Ohio,118
1911,41,Oregon,19
1911,42,Pennsylvania,238
1911,44,Rhode Island,8
1911,45,South Carolina,1
1911,46,South Dakota,4
1911,47,Tennessee,4
1911,48,Texas,14
1911,49,Utah,6
1911,51,Virginia,6
1911,53,Washington,31
1911,54,West Virginia,14
1911,55,Wisconsin,145
1911,56,Wyoming,3
1912,01,Alabama,2
1912,02,Alaska,4
1912,04,Arizona,2
1912,05,Arkansas,1
1912,06,California,77
1912,08,Colorado,12
1912,09,Connecticut,21
1912,10,Delaware,5
1912,12,Florida,4
1912,13,Georgia,1
1912,15,Hawaii,4
1912,16,Idaho,1
1912,17,Illinois,9
1912,18,Indiana,99
1912,19,Iowa,40
1912,20,Kansas,18
1912,22,Louisiana,19
1912,23,Maine,12
1912,25,Massachusetts,23
1912,26,Michigan,35
1912,27,Minnesota,71
1912,28,Mississippi,67
1912,29,Missouri,45
1912,30,Montana,20
1912,31,Nebraska,14
1912,32,Nevada,3
1912,33,New Hampshire,4
1912,34,New Jersey,39
1912,35,New Mexico,2
1912,36,New York,176
1912,39,Ohio,117
1912,41,Oregon,17
1912,42,Pennsylvania,229
1912,44,Rhode Island,8
1912,45,South Carolina,1
1912,46,South Dakota,4
1912,47,Tennessee,4
1912,48,Texas,14
1912,49,Utah,6
1912,51,Virginia,6
1912,53,Washington,31
1912,54,West Virginia,12
1912,55,Wisconsin,145
1912,56,Wyoming,2
1913,01,Alabama,2
1913,02,Alaska,4
1913,04,Arizona,2
1913,05,Arkansas,1
1913,06,California,73
1913,08,Colorado,13
1913,09,Connecticut,20
1913,10,Delaware,5
1913,12,Florida,4
1913,13,Georgia,2
1913,15,Hawaii,5
1913,16,Idaho,1
1913,17,Illinois,8
1913,18,Indiana,96
1913,19,Iowa,37
1913,20,Kansas,17
1913,22,Louisiana,19
1913,23,Maine,11
1913,25,Massachusetts,20
1913,26,Michigan,33
1913,27,Minnesota,70
1913,28,Mississippi,66
1913,29,Missouri,44
1913,30,Montana,20
1913,31,Nebraska,15
1913,32,Nevada,3
1913,33,New Hampshire,4
1913,34,New Jersey,38
1913,35,New Mexico,2
1913,36,New York,168
1913,39,Ohio,115
1913,41,Oregon,13
1913,42,Pennsylvania,223
1913,44,Rhode Island,7
1913,45,South Carolina,1
1913,46,South Dakota,4
1913,47,Tennessee,4
1913,48,Texas,14
1913,49,Utah,5
1913,51,Virginia,6
1913,53,Washington,26
1913,54,West Virginia,10
1913,55,Wisconsin,144
1913,56,Wyoming,2
1914,01,Alabama,2
1914,02,Alaska,4
1914,04,Arizona,2
1914,05,Arkansas,1
1914,06,California,73
1914,08,Colorado,12
1914,09,Connecticut,20
1914,10,Delaware,5
1914,12,Florida,4
1914,13,Georgia,2
1914,15,Hawaii,4
1914,16,Idaho,1
1914,17,Illinois,7
1914,18,Indiana,93
1914,19,Iowa,36
1914,20,Kansas,17
1914,22,Louisiana,18
1914,23,Maine,11
1914,25,Massachusetts,18
1914,26,Michigan,33
1914,27,Minnesota,68
1914,28,Mississippi,66
1914,29,Missouri,43
1914,30,Montana,21
1914,31,Nebraska,14
1914,32,Nevada,2
1914,33,New Hampshire,4
1914,34,New Jersey,38
1914,35,New Mexico,2
1914,36,New York,164
1914,39,Ohio,113
1914,41,Oregon,12
1914,42,Pennsylvania,221
1914,44,Rhode Island,7
1914,45,South Carolina,1
1914,46,South Dakota,4
1914,47,Tennessee,4
1914,48,Texas,15
1914,49,Utah,5
1914,51,Virginia,6
1914,53,Washington,27
1914,54,West Virginia,10
1914,55,Wisconsin,144
1914,56,Wyoming,2
1915,01,Alabama,2
1915,02,Alaska,4
1915,05,Arkansas,1
1915,06,California,74
1915,08,Colorado,12
1915,09,Connecticut,20
1915,10,Delaware,5
1915,12,Florida,4
1915,13,Georgia,2
1915,15,Hawaii,4
1915,16,Idaho,1
1915,17,Illinois,7
1915,18,Indiana,93
1915,19,Iowa,35
1915,20,Kansas,17
1915,22,Louisiana,17
1915,23,Maine,11
1915,24,Maryland,1
1915,25,Massachusetts,18
1915,26,Michigan,33
1915,27,Minnesota,67
1915,28,Mississippi,65
1915,29,Missouri,45
1915,30,Montana,21
1915,31,Nebraska,14
1915,32,Nevada,2
1915,33,New Hampshire,4
1915,34,New Jersey,38
1915,35,New Mexico,2
1915,36,New York,163
1915,39,Ohio,110
1915,41,Oregon,12
1915,42,Pennsylvania,221
1915,44,Rhode Island,7
1915,45,South Carolina,1
1915,46,South Dakota,4
1915,47,Tennessee,4
1915,48,Texas,15
1915,49,Utah,5
1915,51,Virginia,6
1915,53,Washington,26
1915,55,Wisconsin,139
1915,56,Wyoming,3
1916,02,Alaska,5
1916,06,California,69
1916,08,Colorado,4
1916,09,Connecticut,18
1916,10,Delaware,3
1916,12,Florida,4
1916,13,Georgia,2
1916,15,Hawaii,4
1916,16,Idaho,1
1916,17,Illinois,2
1916,18,Indiana,91
1916,19,Iowa,33
1916,20,Kansas,1
1916,22,Louisiana,17
1916,23,Maine,10
1916,25,Massachusetts,17
1916,26,Michigan,32
1916,27,Minnesota,60
1916,28,Mississippi,59
1916,29,Missouri,43
1916,30,Montana,21
1916,31,Nebraska,14
1916,32,Nevada,2
1916,33,New Hampshire,4
1916,34,New Jersey,37
1916,35,New Mexico,2
1916,36,New York,154
1916,39,Ohio,107
1916,41,Oregon,12
1916,42,Pennsylvania,214
1916,44,Rhode Island,6
1916,45,South Carolina,1
1916,46,South Dakota,4
1916,47,Tennessee,2
1916,48,Texas,13
1916,49,Utah,4
1916,51,Virginia,6
1916,53,Washington,1
1916,55,Wisconsin,135
1916,56,Wyoming,3
1917,02,Alaska,4
1917,06,California,64
1917,08,Colorado,1
1917,09,Connecticut,18
1917,10,Delaware,3
1917,12,Florida,4
1917,13,Georgia,2
1917,15,Hawaii,4
1917,16,Idaho,1
1917,18,Indiana,88
1917,19,Iowa,28
1917,22,Louisiana,13
1917,23,Maine,10
1917,25,Massachusetts,17
1917,26,Michigan,30
1917,27,Minnesota,55
1917,28,Mississippi,50
1917,29,Missouri,38
1917,30,Montana,20
1917,31,Nebraska,14
1917,32,Nevada,2
1917,33,New Hampshire,3
1917,34,New Jersey,33
1917,35,New Mexico,2
1917,36,New York,137
1917,39,Ohio,100
1917,41,Oregon,3
1917,42,Pennsylvania,195
1917,44,Rhode Island,6
1917,45,South Carolina,1
